,Code,Year,Region,IncomeGroup,Continent,Area Lit,Electricity Consumption,CO2 Emissions,GDP,Population,Area Lit_lag_1,Area Lit_lag_2,Area Lit_diff,Electricity Consumption_lag_1,Electricity Consumption_lag_2,Electricity Consumption_diff,CO2 Emissions_lag_1,CO2 Emissions_lag_2,CO2 Emissions_diff,GDP_lag_1,GDP_lag_2,GDP_diff,Population_lag_1,Population_lag_2,Population_diff
2772,ABW,2013,Aruba,High income: nonOECD,Latin America & Caribbean,4.794164531816386,-0.17793120849266178,13.683592720002837,,11.54171698263297,4.798166629691826,4.7941902896302135,-0.004002097875440036,-0.082621029,-0.0927734,-0.09531017949266178,14.079246957546742,14.70691621,-0.39565423754390494,,0.949518015,,11.53657363,11.53210044,0.005143352632970277
672,AFG,2001,Afghanistan,Low income,South Asia,4.478661821744095,-0.429921749,13.37761316,0.900838484,16.83745429,4.872727624764578,4.2003815000704705,-0.39406580302048333,-0.626779084,-0.647887049,0.19685733500000002,13.56842133,13.63207919,-0.1908081700000004,,,,16.79622767,16.7619696,0.04122661999999977
671,AFG,2002,Afghanistan,Low income,South Asia,5.088848796909578,-0.302579152,13.70429739,1.417991178,16.88296234,4.478661821744095,4.872727624764578,0.6101869751654831,-0.429921749,-0.626779084,0.127342597,13.37761316,13.56842133,0.32668423000000146,0.900838484,,0.5171526940000001,16.83745429,16.79622767,0.04550804999999869
670,AFG,2003,Afghanistan,Low income,South Asia,4.5888532983894175,-0.027093743,13.85257607,1.522495389,16.92935328,5.088848796909578,4.478661821744095,-0.49999549852016045,-0.302579152,-0.429921749,0.275485409,13.70429739,13.37761316,0.14827867999999889,1.417991178,0.900838484,0.10450421099999985,16.88296234,16.83745429,0.04639094000000199
669,AFG,2004,Afghanistan,Low income,South Asia,5.56365783150786,-0.071044976,13.77164958,1.664960033,16.9725046,4.5888532983894175,5.088848796909578,0.9748045331184425,-0.027093743,-0.302579152,-0.04395123299999999,13.85257607,13.70429739,-0.08092648999999952,1.522495389,1.417991178,0.14246464400000014,16.92935328,16.88296234,0.04315131999999977
668,AFG,2005,Afghanistan,Low income,South Asia,5.60530736082672,-0.026734195,14.10702652,1.836585599,17.01009156,5.56365783150786,4.5888532983894175,0.041649529318860345,-0.071044976,-0.027093743,0.044310780999999994,13.77164958,13.85257607,0.33537693999999973,1.664960033,1.522495389,0.1716255659999999,16.9725046,16.92935328,0.037586959999998726
667,AFG,2006,Afghanistan,Low income,South Asia,5.978281456037919,0.190959145,14.32081135,1.954104712,17.04170414,5.60530736082672,5.56365783150786,0.37297409521119906,-0.026734195,-0.071044976,0.21769333999999999,14.10702652,13.77164958,0.21378482999999981,1.836585599,1.664960033,0.11751911299999995,17.01009156,16.9725046,0.03161258000000089
666,AFG,2007,Afghanistan,Low income,South Asia,6.103656605288605,0.397956993,14.64006926,2.286846997,17.06888612,5.978281456037919,5.60530736082672,0.1253751492506856,0.190959145,-0.026734195,0.20699784799999998,14.32081135,14.10702652,0.31925791000000103,1.954104712,1.836585599,0.33274228500000014,17.04170414,17.01009156,0.027181979999998163
665,AFG,2008,Afghanistan,Low income,South Asia,5.858252515669744,0.357009888,15.25464639,2.321459313,17.09373927,6.103656605288605,5.978281456037919,-0.2454040896188614,0.397956993,0.190959145,-0.040947104999999984,14.64006926,14.32081135,0.6145771299999989,2.286846997,1.954104712,0.03461231600000003,17.06888612,17.04170414,0.02485315000000199
664,AFG,2009,Afghanistan,Low income,South Asia,6.056312126988325,0.706768981,15.72898842,2.524684136,17.11899555,5.858252515669744,6.103656605288605,0.1980596113185813,0.357009888,0.397956993,0.34975909299999997,15.25464639,14.64006926,0.47434203000000075,2.321459313,2.286846997,0.20322482299999978,17.09373927,17.06888612,0.025256280000000686
663,AFG,2010,Afghanistan,Low income,South Asia,6.694119564131177,0.893050764,15.95213197,2.768629924,17.14636441,6.056312126988325,5.858252515669744,0.6378074371428522,0.706768981,0.357009888,0.1862817830000001,15.72898842,15.25464639,0.22314354999999964,2.524684136,2.321459313,0.243945788,17.11899555,17.09373927,0.027368859999999273
662,AFG,2011,Afghanistan,Low income,South Asia,6.580603946781925,1.109815959,16.32115461,2.883132231,17.17620419,6.694119564131177,6.056312126988325,-0.1135156173492522,0.893050764,0.706768981,0.21676519500000002,15.95213197,15.72898842,0.36902264000000073,2.768629924,2.524684136,0.11450230699999997,17.14636441,17.11899555,0.02983977999999965
661,AFG,2012,Afghanistan,Low income,South Asia,6.844571607271441,1.35923401,16.83371473625876,3.020756307,17.20755965,6.580603946781925,6.694119564131177,0.2639676604895165,1.109815959,0.893050764,0.24941805099999992,16.32115461,15.95213197,0.5125601262587587,2.883132231,2.768629924,0.13762407600000026,17.17620419,17.14636441,0.031355460000000335
660,AFG,2013,Afghanistan,Low income,South Asia,6.837424182627828,1.5185192756734849,16.872742364605838,3.01109717726433,17.2392030174538,6.844571607271441,6.580603946781925,-0.007147424643613398,1.35923401,1.109815959,0.1592852656734849,16.83371473625876,16.32115461,0.03902762834707829,3.020756307,2.883132231,-0.009659129735670291,17.20755965,17.17620419,0.0316433674537997
122,AGO,2001,Angola,Upper middle income,Sub-Saharan Africa,6.010136973352604,0.302132165,16.09095238,2.190096931,16.56039343,6.015888457823797,5.763438631926904,-0.0057514844711930024,0.176487907,0.100749903,0.125644258,16.07116483,16.02997446,0.01978755000000021,2.211521314,1.816927244,-0.02142438300000027,16.52746234,16.4966679,0.03293109000000172
121,AGO,2002,Angola,Upper middle income,Sub-Saharan Africa,5.952766881760092,0.377531917,16.35441743,2.525516305,16.59493188,6.010136973352604,6.015888457823797,-0.05737009159251194,0.302132165,0.176487907,0.07539975199999999,16.09095238,16.07116483,0.26346505000000064,2.190096931,2.211521314,0.3354193740000002,16.56039343,16.52746234,0.03453844999999944
120,AGO,2003,Angola,Upper middle income,Sub-Saharan Africa,5.752011515602026,0.500629823,16.01991199,2.652463439,16.63040388,5.952766881760092,6.010136973352604,-0.20075536615806566,0.377531917,0.302132165,0.12309790600000003,16.35441743,16.09095238,-0.33450544000000093,2.525516305,2.190096931,0.1269471339999999,16.59493188,16.56039343,0.035471999999998616
119,AGO,2004,Angola,Upper middle income,Sub-Saharan Africa,6.20118926692207,0.467550623,16.74901497,2.97761222,16.66595691,5.752011515602026,5.952766881760092,0.44917775132004323,0.500629823,0.377531917,-0.03307920000000003,16.01991199,16.35441743,0.7291029800000004,2.652463439,2.525516305,0.3251487810000002,16.63040388,16.59493188,0.0355530299999991
118,AGO,2005,Angola,Upper middle income,Sub-Saharan Africa,6.101787631460363,0.726572285,16.76814784,3.340516276,16.70103403,6.20118926692207,5.752011515602026,-0.09940163546170666,0.467550623,0.500629823,0.25902166200000004,16.74901497,16.01991199,0.01913286999999997,2.97761222,2.652463439,0.36290405599999964,16.66595691,16.63040388,0.035077120000000406
117,AGO,2006,Angola,Upper middle income,Sub-Saharan Africa,6.426794411660251,1.04750845,16.91857249,3.732644949,16.73552024,6.101787631460363,6.20118926692207,0.32500678019988793,0.726572285,0.467550623,0.320936165,16.76814784,16.74901497,0.15042464999999794,3.340516276,2.97761222,0.3921286730000002,16.70103403,16.66595691,0.03448621000000074
116,AGO,2007,Angola,Upper middle income,Sub-Saharan Africa,6.586273111302617,0.99982273,17.04044611,4.101798175,16.76958231,6.426794411660251,6.101787631460363,0.15947869964236627,1.04750845,0.726572285,-0.04768572000000004,16.91857249,16.76814784,0.12187362000000235,3.732644949,3.340516276,0.3691532259999999,16.73552024,16.70103403,0.034062070000000944
115,AGO,2008,Angola,Upper middle income,Sub-Saharan Africa,6.864858885897813,1.294091349,17.11771489,4.432934604,16.80332411,6.586273111302617,6.426794411660251,0.2785857745951956,0.99982273,1.04750845,0.2942686189999999,17.04044611,16.91857249,0.07726877999999715,4.101798175,3.732644949,0.33113642899999984,16.76958231,16.73552024,0.033741799999997824
114,AGO,2009,Angola,Upper middle income,Sub-Saharan Africa,7.078860403392818,1.418650219,17.19520061,4.324032208,16.8369156,6.864858885897813,6.586273111302617,0.21400151749500562,1.294091349,0.99982273,0.12455887000000021,17.11771489,17.04044611,0.07748572000000209,4.432934604,4.101798175,-0.10890239599999951,16.80332411,16.76958231,0.03359149000000272
113,AGO,2010,Angola,Upper middle income,Sub-Saharan Africa,7.493583429085885,1.54329811,17.20810561,4.412445442,16.87045252,7.078860403392818,6.864858885897813,0.41472302569306674,1.418650219,1.294091349,0.12464789099999996,17.19520061,17.11771489,0.012904999999999944,4.324032208,4.432934604,0.0884132339999999,16.8369156,16.80332411,0.033536919999999526
112,AGO,2011,Angola,Upper middle income,Sub-Saharan Africa,7.466497374600631,1.584120104,17.20699539,4.645504391,16.90392666,7.493583429085885,7.078860403392818,-0.027086054485254252,1.54329811,1.418650219,0.04082199399999986,17.20810561,17.19520061,-0.0011102200000010498,4.412445442,4.324032208,0.23305894900000013,16.87045252,16.8369156,0.03347413999999915
111,AGO,2012,Angola,Upper middle income,Sub-Saharan Africa,7.64418290155731,1.577327859,17.324037595254957,4.747897809,16.93724233,7.466497374600631,7.493583429085885,0.1776855269566795,1.584120104,1.54329811,-0.0067922449999999746,17.20699539,17.20810561,0.11704220525495757,4.645504391,4.412445442,0.10239341800000012,16.90392666,16.87045252,0.03331567000000035
110,AGO,2013,Angola,Upper middle income,Sub-Saharan Africa,7.733642355534327,1.9509062193146307,17.295640831682377,4.821717967483618,16.97030437614299,7.64418290155731,7.466497374600631,0.0894594539770166,1.577327859,1.584120104,0.37357836031463076,17.324037595254957,17.20699539,-0.02839676357258014,4.747897809,4.645504391,0.07382015848361778,16.93724233,16.90392666,0.03306204614299091
2806,AIA,2001,Anguilla,,,2.0226054100006756,,,,,1.552635133142806,0.6362890231091234,0.4699702768578695,,,,,,,,,,,,
2805,AIA,2002,Anguilla,,,1.8149846820349238,,,,,2.0226054100006756,1.552635133142806,-0.20762072796575182,,,,,,,,,,,,
2804,AIA,2003,Anguilla,,,,,,,,1.8149846820349238,2.0226054100006756,,,,,,,,,,,,,
2803,AIA,2004,Anguilla,,,1.3294865475771804,,,,,,1.8149846820349238,,,,,,,,,,,,,
2802,AIA,2005,Anguilla,,,,,,,,1.3294865475771804,,,,,,,,,,,,,,
2801,AIA,2006,Anguilla,,,1.7349013117772314,,,,,,1.3294865475771804,,,,,,,,,,,,,
2800,AIA,2007,Anguilla,,,2.4070087352354945,,,,,1.7349013117772314,,0.6721074234582631,,,,,,,,,,,,
2799,AIA,2008,Anguilla,,,2.341064575975259,,,,,2.4070087352354945,1.7349013117772314,-0.06594415926023567,,,,,,,,,,,,
2798,AIA,2009,Anguilla,,,2.270473878978588,,,,,2.341064575975259,2.4070087352354945,-0.07059069699667075,,,,,,,,,,,,
2797,AIA,2010,Anguilla,,,3.4622142260590603,,,,,2.270473878978588,2.341064575975259,1.1917403470804722,,,,,,,,,,,,
2796,AIA,2011,Anguilla,,,2.9513741425015785,,,,,3.4622142260590603,2.270473878978588,-0.5108400835574818,,,,,,,,,,,,
2795,AIA,2012,Anguilla,,,3.2664108808854873,,,,,2.9513741425015785,3.4622142260590603,0.3150367383839088,,,,,,,,,,,,
2794,AIA,2013,Anguilla,,,3.2203340517633716,,,,,3.2664108808854873,2.9513741425015785,-0.04607682912211564,,,,,,,,,,,,
3113,ALA,2001,Aland Islands,,,3.5224564598487387,,,,,3.4733669397719606,3.6071981396833688,0.049089520076778026,,,,,,,,,,,,
3123,ALA,2002,Aland Islands,,,,,,,,3.5224564598487387,3.4733669397719606,,,,,,,,,,,,,
3112,ALA,2003,Aland Islands,,,3.218812323477026,,,,,,3.5224564598487387,,,,,,,,,,,,,
3111,ALA,2004,Aland Islands,,,3.073866115550204,,,,,3.218812323477026,,-0.144946207926822,,,,,,,,,,,,
3110,ALA,2005,Aland Islands,,,2.9639130586402653,,,,,3.073866115550204,3.218812323477026,-0.1099530569099385,,,,,,,,,,,,
3109,ALA,2006,Aland Islands,,,3.1078392268709485,,,,,2.9639130586402653,3.073866115550204,0.14392616823068316,,,,,,,,,,,,
3108,ALA,2007,Aland Islands,,,2.982988997597257,,,,,3.1078392268709485,2.9639130586402653,-0.1248502292736915,,,,,,,,,,,,
3107,ALA,2008,Aland Islands,,,3.2136846483718364,,,,,2.982988997597257,3.1078392268709485,0.23069565077457943,,,,,,,,,,,,
3106,ALA,2009,Aland Islands,,,2.833310487315598,,,,,3.2136846483718364,2.982988997597257,-0.38037416105623834,,,,,,,,,,,,
3105,ALA,2010,Aland Islands,,,3.9932312369801437,,,,,2.833310487315598,3.2136846483718364,1.1599207496645456,,,,,,,,,,,,
3104,ALA,2011,Aland Islands,,,3.518919070992441,,,,,3.9932312369801437,2.833310487315598,-0.47431216598770254,,,,,,,,,,,,
3103,ALA,2012,Aland Islands,,,3.9839100328857984,,,,,3.518919070992441,3.9932312369801437,0.4649909618933572,,,,,,,,,,,,
3102,ALA,2013,Aland Islands,,,3.6140129742036597,,,,,3.9839100328857984,3.518919070992441,-0.3698970586821386,,,,,,,,,,,,
78,ALB,2001,Albania,Upper middle income,Europe & Central Asia,5.022144921918233,1.266603882,14.98591407,1.408794389,14.93398201,5.098055442084927,4.347790535462054,-0.07591052016669408,1.323982692,1.247606841,-0.05737880999999989,14.9212997,14.90908953,0.06461436999999925,1.30471802,1.233842952,0.10407636900000017,14.94336671,14.94974028,-0.009384700000000024
77,ALB,2002,Albania,Upper middle income,Europe & Central Asia,5.315381955561046,1.514150932,15.13762393,1.49276329,14.93098324,5.022144921918233,5.098055442084927,0.2932370336428125,1.266603882,1.323982692,0.24754704999999988,14.98591407,14.9212997,0.15170986000000042,1.408794389,1.30471802,0.08396890099999998,14.93398201,14.94336671,-0.0029987699999995954
76,ALB,2003,Albania,Upper middle income,Europe & Central Asia,4.980363317257194,1.413564138,15.27274253,1.732066979,14.92724175,5.315381955561046,5.022144921918233,-0.33501863830385137,1.514150932,1.266603882,-0.10058679400000003,15.13762393,14.98591407,0.1351186000000002,1.49276329,1.408794389,0.23930368899999999,14.93098324,14.93398201,-0.003741489999999459
75,ALB,2004,Albania,Upper middle income,Europe & Central Asia,5.263177185425885,1.329088887,15.24239777,2.010151343,14.92306244,4.980363317257194,5.315381955561046,0.2828138681686907,1.413564138,1.514150932,-0.08447525099999997,15.27274253,15.13762393,-0.030344760000000193,1.732066979,1.49276329,0.2780843639999999,14.92724175,14.93098324,-0.004179309999999603
74,ALB,2005,Albania,Upper middle income,Europe & Central Asia,5.1478479088983935,1.318764704,15.26330445,2.125428184,14.91794453,5.263177185425885,4.980363317257194,-0.11532927652749159,1.329088887,1.413564138,-0.010324183000000042,15.24239777,15.27274253,0.02090667999999951,2.010151343,1.732066979,0.11527684100000002,14.92306244,14.92724175,-0.005117910000000947
73,ALB,2006,Albania,Upper middle income,Europe & Central Asia,5.4213091224045575,1.095748191,15.1674769,2.211845841,14.91163542,5.1478479088983935,5.263177185425885,0.27346121350616404,1.318764704,1.329088887,-0.22301651299999992,15.26330445,15.24239777,-0.0958275499999992,2.125428184,2.010151343,0.08641765700000015,14.91794453,14.92306244,-0.006309110000000118
72,ALB,2007,Albania,Upper middle income,Europe & Central Asia,5.721452769791802,1.306623251,15.31455464,2.370338272,14.90407823,5.4213091224045575,5.1478479088983935,0.3001436473872445,1.095748191,1.318764704,0.21087506,15.1674769,15.26330445,0.1470777400000003,2.211845841,2.125428184,0.158492431,14.91163542,14.91794453,-0.007557189999999991
71,ALB,2008,Albania,Upper middle income,Europe & Central Asia,5.866611001080672,1.453017993,15.35390135,2.555780801,14.89640481,5.721452769791802,5.4213091224045575,0.14515823128887018,1.306623251,1.095748191,0.14639474200000002,15.31455464,15.1674769,0.03934670999999845,2.370338272,2.211845841,0.1854425289999999,14.90407823,14.91163542,-0.007673419999999709
70,ALB,2009,Albania,Upper middle income,Europe & Central Asia,5.469618626290158,1.50228468,15.31700863,2.488583888,14.88966586,5.866611001080672,5.721452769791802,-0.3969923747905142,1.453017993,1.306623251,0.04926668700000003,15.35390135,15.31455464,-0.0368927199999991,2.555780801,2.370338272,-0.06719691300000008,14.89640481,14.90407823,-0.0067389500000007985
69,ALB,2010,Albania,Upper middle income,Europe & Central Asia,6.1998547911485,1.574212727,15.30053379,2.478801154,14.88470124,5.469618626290158,5.866611001080672,0.7302361648583418,1.50228468,1.453017993,0.07192804699999988,15.31700863,15.35390135,-0.016474840000000768,2.488583888,2.555780801,-0.009782733999999849,14.88966586,14.89640481,-0.004964619999999087
68,ALB,2011,Albania,Upper middle income,Europe & Central Asia,6.226757858231247,1.645962687,15.35626077,2.556519056,14.88186821,6.1998547911485,5.469618626290158,0.026903067082747256,1.574212727,1.50228468,0.07174996,15.30053379,15.31700863,0.05572698000000109,2.478801154,2.488583888,0.07771790199999984,14.88470124,14.88966586,-0.002833029999999681
67,ALB,2012,Albania,Upper middle income,Europe & Central Asia,6.262547237000622,1.400936638,15.365643165400646,2.51321302,14.8803899,6.226757858231247,6.1998547911485,0.03578937876937527,1.645962687,1.574212727,-0.24502604900000002,15.35626077,15.30053379,0.009382395400646004,2.556519056,2.478801154,-0.04330603600000016,14.88186821,14.88470124,-0.0014783099999995386
66,ALB,2013,Albania,Upper middle income,Europe & Central Asia,6.331463871219888,1.5153469890345048,15.387199042374123,2.5590272624477914,14.879066145269507,6.262547237000622,6.226757858231247,0.0689166342192653,1.400936638,1.645962687,0.11441035103450492,15.365643165400646,15.35626077,0.021555876973476273,2.51321302,2.556519056,0.04581424244779164,14.8803899,14.88186821,-0.0013237547304942865
2916,AND,2001,Andorra,,,4.7909138121979264,,13.1699738,0.234882576,11.1238749,4.694840931532955,4.479575440761389,0.09607288066497155,,,,13.1699738,13.14877159,0.0,0.125437483,0.214982553,0.10944509300000002,11.08826225,11.06915083,0.03561265000000091
2915,AND,2002,Andorra,,,4.9383509858766645,,13.18386291,0.375829476,11.17108283,4.7909138121979264,4.694840931532955,0.1474371736787381,,,,13.1699738,13.1699738,0.013889110000000926,0.234882576,0.125437483,0.14094689999999999,11.1238749,11.08826225,0.04720792999999901
2914,AND,2003,Andorra,,,4.477576727458148,,13.19073579,0.651256112,11.22234587,4.9383509858766645,4.7909138121979264,-0.4607742584185166,,,,13.18386291,13.1699738,0.006872879999999526,0.375829476,0.234882576,0.275426636,11.17108283,11.1238749,0.05126304000000026
2913,AND,2004,Andorra,,,4.78178372152216,,13.24408177,0.842499295,11.26877531,4.477576727458148,4.9383509858766645,0.3042069940640122,,,,13.19073579,13.18386291,0.05334597999999957,0.651256112,0.375829476,0.19124318299999998,11.22234587,11.17108283,0.04642944000000071
2912,AND,2005,Andorra,,,4.698060713663147,,13.26337497,0.932069307,11.30495374,4.78178372152216,4.477576727458148,-0.08372300785901299,,,,13.24408177,13.19073579,0.0192931999999999,0.842499295,0.651256112,0.08957001200000003,11.26877531,11.22234587,0.03617842999999965
2911,AND,2006,Andorra,,,4.672609921337448,,13.21107547,1.037978615,11.33107979,4.698060713663147,4.78178372152216,-0.025450792325699467,,,,13.26337497,13.24408177,-0.05229949999999839,0.932069307,0.842499295,0.10590930800000009,11.30495374,11.26877531,0.026126050000000234
2910,AND,2007,Andorra,,,4.775493648746959,,13.19756175,1.177242178,11.34897021,4.672609921337448,4.698060713663147,0.10288372740951157,,,,13.21107547,13.26337497,-0.013513720000000617,1.037978615,0.932069307,0.13926356299999987,11.33107979,11.30495374,0.01789041999999874
2909,AND,2008,Andorra,,,4.943707088491367,,13.19756175,1.311580046,11.35762746,4.775493648746959,4.672609921337448,0.16821343974440772,,,,13.19756175,13.21107547,0.0,1.177242178,1.037978615,0.13433786800000003,11.34897021,11.33107979,0.008657250000000616
2908,AND,2009,Andorra,,,4.942512304866282,,13.15588906,,11.35596752,4.943707088491367,4.775493648746959,-0.0011947836250847388,,,,13.19756175,13.19756175,-0.0416726900000004,1.311580046,1.177242178,,11.35762746,11.34897021,-0.0016599399999996933
2907,AND,2010,Andorra,,,5.166393936351587,,13.15588906,,11.34354777,4.942512304866282,4.943707088491367,0.2238816314853045,,,,13.15588906,13.19756175,0.0,,1.311580046,,11.35596752,11.35762746,-0.012419749999999397
2906,AND,2011,Andorra,,,5.0183609605922594,,13.10496897,,11.31844225,5.166393936351587,4.942512304866282,-0.14803297575932728,,,,13.15588906,13.15588906,-0.05092008999999997,,,,11.34354777,11.35596752,-0.025105520000000325
2905,AND,2012,Andorra,,,5.0145251555369255,,13.104968968022238,,11.28119515,5.0183609605922594,5.166393936351587,-0.003835805055333985,,,,13.10496897,13.15588906,-1.9777619542082903e-09,,,,11.31844225,11.34354777,-0.03724710000000009
2904,AND,2013,Andorra,,,5.092169792150846,,13.104968968022238,,11.237198313497688,5.0145251555369255,5.0183609605922594,0.07764463661392096,,,,13.104968968022238,13.10496897,0.0,,,,11.28119515,11.31844225,-0.043996836502312675
4984,ANT,2001,Netherlands Antilles,,,5.166997748110956,-0.109814866,,,,5.16838990997313,5.038590920453172,-0.0013921618621743903,-0.061875404,-0.086647807,-0.047939461999999995,,,,,,,,,
4983,ANT,2002,Netherlands Antilles,,,5.1317680863814505,-0.163696093,,,,5.166997748110956,5.16838990997313,-0.035229661729505146,-0.109814866,-0.061875404,-0.05388122699999999,,,,,,,,,
4982,ANT,2003,Netherlands Antilles,,,4.956589536206744,-0.050241216,,,,5.1317680863814505,5.166997748110956,-0.17517855017470652,-0.163696093,-0.109814866,0.11345487699999998,,,,,,,,,
4981,ANT,2004,Netherlands Antilles,,,5.060416017797177,-0.027371197,,,,4.956589536206744,5.1317680863814505,0.10382648159043306,-0.050241216,-0.163696093,0.022870019,,,,,,,,,
4980,ANT,2005,Netherlands Antilles,,,4.951431248753142,0.002995509,,,,5.060416017797177,4.956589536206744,-0.10898476904403509,-0.027371197,-0.050241216,0.030366706,,,,,,,,,
4979,ANT,2006,Netherlands Antilles,,,5.024313984042129,-0.020202707,,,,4.951431248753142,5.060416017797177,0.07288273528898692,0.002995509,-0.027371197,-0.023198216,,,,,,,,,
4978,ANT,2007,Netherlands Antilles,,,5.089250739388311,0.009593832,,,,5.024313984042129,4.951431248753142,0.06493675534618237,-0.020202707,0.002995509,0.029796539,,,,,,,,,
4977,ANT,2008,Netherlands Antilles,,,5.066546959418846,-0.001521156,,,,5.089250739388311,5.024313984042129,-0.022703779969464932,0.009593832,-0.020202707,-0.011114988,,,,,,,,,
4976,ANT,2009,Netherlands Antilles,,,5.0291084251566165,0.069637997,,,,5.066546959418846,5.089250739388311,-0.03743853426222987,-0.001521156,0.009593832,0.07115915299999999,,,,,,,,,
4975,ANT,2010,Netherlands Antilles,,,5.175014572545294,0.088010877,,,,5.0291084251566165,5.066546959418846,0.14590614738867735,0.069637997,-0.001521156,0.018372880000000008,,,,,,,,,
4974,ANT,2011,Netherlands Antilles,,,5.1568755085294145,0.089840704,,,,5.175014572545294,5.0291084251566165,-0.01813906401587939,0.088010877,0.069637997,0.0018298269999999922,,,,,,,,,
4973,ANT,2012,Netherlands Antilles,,,5.215268997000441,0.09531018,,,,5.1568755085294145,5.175014572545294,0.05839348847102688,0.089840704,0.088010877,0.005469476000000001,,,,,,,,,
